Ticket,Fecha,CodTienda,CodCliente
"S2-13-005-164760","01/19/13 00:00:00","005","009987"
"S2-13-005-164763","01/19/13 00:00:00","005","009987"
"S2-13-005-164764","01/19/13 00:00:00","005","009987"
"S2-13-005-164765","01/19/13 00:00:00","005","009987"
"S2-13-005-164789","01/21/13 00:00:00","005","002907"
"S2-13-005-164799","01/22/13 00:00:00","005","001549"
"S2-13-005-164816","01/23/13 00:00:00","005","005854"
"S2-13-005-164841","01/24/13 00:00:00","005","004976"
"S2-13-005-164856","01/25/13 00:00:00","005","003500"
"S2-13-005-164874","01/27/13 00:00:00","005","002904"
"S2-13-005-164887","01/28/13 00:00:00","005","005650"
"S2-13-005-164894","01/28/13 00:00:00","005","005854"
"S2-13-005-164938","01/30/13 00:00:00","005","004976"
"S2-13-005-164948","01/30/13 00:00:00","005","008876"
"S2-13-005-164949","01/30/13 00:00:00","005","008876"
"S2-13-005-164977","02/01/13 00:00:00","005","001017"
"S2-13-005-164992","02/02/13 00:00:00","005","002905"
"S2-13-005-164996","02/02/13 00:00:00","005","000078"
"S2-13-005-165032","02/05/13 00:00:00","005","006832"
"S2-13-005-165040","02/05/13 00:00:00","005","004976"
"S2-13-005-165096","02/07/13 00:00:00","005","002907"
"S2-13-005-165118","02/08/13 00:00:00","005","007466"
"S2-13-005-165122","02/08/13 00:00:00","005","006182"
"S2-13-005-165136","02/10/13 00:00:00","005","000078"
"S2-13-005-165146","02/11/13 00:00:00","005","002746"
"S2-13-005-165184","02/13/13 00:00:00","005","006832"
"S2-13-005-165205","02/14/13 00:00:00","005","001163"
"S2-13-005-165211","02/14/13 00:00:00","005","002904"
"S2-13-005-165219","02/16/13 00:00:00","005","006832"
"S2-13-005-165243","02/18/13 00:00:00","005","001205"
"S2-13-005-165256","02/19/13 00:00:00","005","004976"
"S2-13-005-165259","02/19/13 00:00:00","005","006832"
"S2-13-005-165288","02/21/13 00:00:00","005","002194"
"S2-13-005-165292","02/22/13 00:00:00","005","005437"
"S2-13-005-165305","02/24/13 00:00:00","005","001549"
"S2-13-005-165310","02/25/13 00:00:00","005","006832"
"S2-13-005-165327","02/26/13 00:00:00","005","003500"
"S2-13-005-165328","02/26/13 00:00:00","005","002746"
"S2-13-005-165338","02/27/13 00:00:00","005","009214"
"S2-13-005-165353","02/28/13 00:00:00","005","006832"
"S2-13-005-165354","02/28/13 00:00:00","005","003871"
"S2-13-005-165397","03/03/13 00:00:00","005","005854"
"S2-13-005-165415","03/04/13 00:00:00","005","001163"
"S2-13-005-165419","03/05/13 00:00:00","005","006832"
"S2-13-005-165427","03/05/13 00:00:00","005","009987"
"S2-13-005-165439","03/06/13 00:00:00","005","006832"
"S2-13-005-165461","03/08/13 00:00:00","005","006832"
"S2-13-005-165484","03/10/13 00:00:00","005","005697"
"S2-13-005-165487","03/10/13 00:00:00","005","005854"
"S2-13-005-165490","03/11/13 00:00:00","005","006827"
"S2-13-005-165514","03/12/13 00:00:00","005","001549"
"S2-13-005-165545","03/15/13 00:00:00","005","006832"
"S2-13-005-165563","03/16/13 00:00:00","005","006832"
"S2-13-005-165583","03/19/13 00:00:00","005","006832"
"S2-13-005-165592","03/19/13 00:00:00","005","002904"
"S2-13-005-165597","03/20/13 00:00:00","005","004976"
"S2-13-005-165598","03/20/13 00:00:00","005","004976"
"S2-13-005-165608","03/21/13 00:00:00","005","006832"
"S2-13-005-165609","03/21/13 00:00:00","005","007466"
"S2-13-005-165619","03/21/13 00:00:00","005","005694"
"S2-13-005-165621","03/21/13 00:00:00","005","006832"
"S2-13-005-165625","03/22/13 00:00:00","005","001549"
"S2-13-005-165639","03/23/13 00:00:00","005","006832"
"S2-13-005-165647","03/24/13 00:00:00","005","002907"
"S2-13-005-165667","03/26/13 00:00:00","005","008830"
"S2-13-005-165674","03/26/13 00:00:00","005","006832"
"S2-13-005-165756","04/03/13 00:00:00","005","006832"
"S2-13-005-165764","04/04/13 00:00:00","005","004976"
"S2-13-005-165773","04/05/13 00:00:00","005","002746"
"S2-13-005-165790","04/06/13 00:00:00","005","007017"
"S2-13-005-165792","04/06/13 00:00:00","005","008694"
"S2-13-005-165798","04/07/13 00:00:00","005","006864"
"S2-13-005-165802","04/08/13 00:00:00","005","008189"
"S2-13-005-165803","04/08/13 00:00:00","005","006827"
"S2-13-005-165804","04/08/13 00:00:00","005","008189"
"S2-13-005-165823","04/09/13 00:00:00","005","001549"
"S2-13-005-165850","04/12/13 00:00:00","005","007466"
"S2-13-005-165886","04/15/13 00:00:00","005","008054"
"S2-13-005-165891","04/16/13 00:00:00","005","007466"
"S2-13-005-165893","04/16/13 00:00:00","005","004976"
"S2-13-005-165894","04/16/13 00:00:00","005","009106"
"S2-13-005-165947","04/20/13 00:00:00","005","006832"
"S2-13-005-165975","04/23/13 00:00:00","005","004976"
"S2-13-005-165985","04/24/13 00:00:00","005","000026"
"S2-13-005-165988","04/24/13 00:00:00","005","003580"
"S2-13-005-165989","04/24/13 00:00:00","005","006890"
"S2-13-005-166042","04/27/13 00:00:00","005","006832"
"S2-13-005-166046","04/28/13 00:00:00","005","000117"
"S2-13-005-166053","04/29/13 00:00:00","005","005650"
"S2-13-005-166063","04/29/13 00:00:00","005","009106"
"S2-13-005-166067","04/30/13 00:00:00","005","004976"
"S2-13-006-55406","01/02/13 00:00:00","006","004976"
"S2-13-006-55414","01/03/13 00:00:00","006","004976"
"S2-13-006-55416","01/04/13 00:00:00","006","001163"
"S2-13-006-55419","01/04/13 00:00:00","006","007315"
"S2-13-006-55422","01/05/13 00:00:00","006","008562"
"S2-13-006-55424","01/06/13 00:00:00","006","005674"
"S2-13-006-55425","01/07/13 00:00:00","006","004976"
"S2-13-006-55428","01/07/13 00:00:00","006","004976"
"S2-13-006-55430","01/07/13 00:00:00","006","004976"
"S2-13-006-55441","01/10/13 00:00:00","006","009121"
"S2-13-006-55444","01/10/13 00:00:00","006","000078"
"S2-13-006-55453","01/12/13 00:00:00","006","006182"
"S2-13-006-55455","01/13/13 00:00:00","006","004976"
"S2-13-006-55463","01/15/13 00:00:00","006","004976"
"S2-13-006-55473","01/17/13 00:00:00","006","004976"
"S2-13-006-55486","01/20/13 00:00:00","006","004976"
"S2-13-006-55487","01/20/13 00:00:00","006","004976"
"S2-13-006-55516","01/29/13 00:00:00","006","004976"
"S2-13-006-55525","01/30/13 00:00:00","006","000666"
"S2-13-006-55526","01/31/13 00:00:00","006","004976"
"S2-13-006-55528","02/01/13 00:00:00","006","002845"
"S2-13-006-55531","02/02/13 00:00:00","006","004976"
"S2-13-006-55532","02/02/13 00:00:00","006","007454"
"S2-13-006-55537","02/05/13 00:00:00","006","004976"
"S2-13-006-55554","02/08/13 00:00:00","006","004976"
"S2-13-006-55556","02/08/13 00:00:00","006","004976"
"S2-13-006-55558","02/09/13 00:00:00","006","004976"
"S2-13-006-55560","02/10/13 00:00:00","006","009011"
"S2-13-006-55562","02/10/13 00:00:00","006","004976"
"S2-13-006-55574","02/14/13 00:00:00","006","004976"
"S2-13-006-55580","02/16/13 00:00:00","006","002838"
"S2-13-006-55584","02/19/13 00:00:00","006","004976"
"S2-13-006-55586","02/19/13 00:00:00","006","004976"
"S2-13-006-55587","02/20/13 00:00:00","006","004976"
"S2-13-006-55591","02/21/13 00:00:00","006","004976"
"S2-13-006-55592","02/21/13 00:00:00","006","004976"
"S2-13-006-55598","02/23/13 00:00:00","006","004976"
"S2-13-006-55599","02/24/13 00:00:00","006","000695"
"S2-13-006-55611","02/27/13 00:00:00","006","004976"
"S2-13-006-55616","03/01/13 00:00:00","006","004976"
"S2-13-006-55627","03/06/13 00:00:00","006","001126"
"S2-13-006-55637","03/09/13 00:00:00","006","005674"
"S2-13-006-55638","03/10/13 00:00:00","006","004976"
"S2-13-006-55646","03/12/13 00:00:00","006","002838"
"S2-13-006-55648","03/13/13 00:00:00","006","006118"
"S2-13-006-55652","03/14/13 00:00:00","006","004976"
"S2-13-006-55656","03/14/13 00:00:00","006","004976"
"S2-13-006-55660","03/14/13 00:00:00","006","005656"
"S2-13-006-55663","03/15/13 00:00:00","006","004976"
"S2-13-006-55664","03/15/13 00:00:00","006","004976"
"S2-13-006-55676","03/20/13 00:00:00","006","004976"
"S2-13-006-55693","03/24/13 00:00:00","006","006182"
"S2-13-006-55695","03/25/13 00:00:00","006","004976"
"S2-13-006-55706","03/28/13 00:00:00","006","006182"
"S2-13-006-55708","03/30/13 00:00:00","006","000853"
"S2-13-006-55709","03/30/13 00:00:00","006","004976"
"S2-13-006-55710","03/31/13 00:00:00","006","004976"
"S2-13-006-55713","04/01/13 00:00:00","006","007228"
"S2-13-006-55722","04/03/13 00:00:00","006","004976"
"S2-13-006-55734","04/08/13 00:00:00","006","007454"
"S2-13-006-55738","04/09/13 00:00:00","006","004976"
"S2-13-006-55740","04/10/13 00:00:00","006","009106"
"S2-13-006-55743","04/11/13 00:00:00","006","007757"
"S2-13-006-55746","04/11/13 00:00:00","006","004976"
"S2-13-006-55750","04/12/13 00:00:00","006","008944"
"S2-13-006-55752","04/12/13 00:00:00","006","004976"
"S2-13-006-55758","04/15/13 00:00:00","006","004976"
"S2-13-006-55765","04/17/13 00:00:00","006","004976"
"S2-13-006-55769","04/17/13 00:00:00","006","005674"
"S2-13-006-55776","04/20/13 00:00:00","006","004976"
"S2-13-006-55777","04/20/13 00:00:00","006","004976"
"S2-13-006-55778","04/20/13 00:00:00","006","004976"
"S2-13-006-55781","04/22/13 00:00:00","006","004976"
"S2-13-006-55782","04/23/13 00:00:00","006","008656"
"S2-13-006-55786","04/23/13 00:00:00","006","004976"
"S2-13-006-55787","04/23/13 00:00:00","006","004976"
"S2-13-006-55788","04/24/13 00:00:00","006","005674"
"S2-13-006-55791","04/25/13 00:00:00","006","007757"
"S2-13-006-55793","04/25/13 00:00:00","006","004976"
"S2-13-006-55794","04/26/13 00:00:00","006","004976"
"S2-13-006-55797","04/28/13 00:00:00","006","004976"
"S2-13-006-55798","04/29/13 00:00:00","006","000078"
"S2-13-006-55800","04/29/13 00:00:00","006","000523"
"S2-13-006-55804","04/30/13 00:00:00","006","004976"
"S2-13-009-25063","01/01/13 00:00:00","009","005554"
"S2-13-009-25190","01/04/13 00:00:00","009","001549"
"S2-13-009-25248","01/05/13 00:00:00","009","000069"
"S2-13-009-25257","01/06/13 00:00:00","009","004954"
"S2-13-009-25359","01/09/13 00:00:00","009","006393"
"S2-13-009-25381","01/09/13 00:00:00","009","005895"
"S2-13-009-25390","01/09/13 00:00:00","009","002349"
"S2-13-009-25432","01/10/13 00:00:00","009","006449"
"S2-13-009-25475","01/11/13 00:00:00","009","000026"
"S2-13-009-25564","01/13/13 00:00:00","009","006701"
"S2-13-009-25571","01/13/13 00:00:00","009","005600"
"S2-13-009-25631","01/15/13 00:00:00","009","001078"
"S2-13-009-25636","01/15/13 00:00:00","009","005293"
"S2-13-009-25692","01/16/13 00:00:00","009","006260"
"S2-13-009-25738","01/16/13 00:00:00","009","005981"
"S2-13-009-25743","01/16/13 00:00:00","009","002877"
"S2-13-009-25748","01/17/13 00:00:00","009","007039"
"S2-13-009-25851","01/19/13 00:00:00","009","001549"
"S2-13-009-25863","01/20/13 00:00:00","009","005144"
"S2-13-009-25868","01/20/13 00:00:00","009","000408"
"S2-13-009-25877","01/20/13 00:00:00","009","005600"
"S2-13-009-25902","01/21/13 00:00:00","009","004976"
"S2-13-009-25946","01/22/13 00:00:00","009","005720"
"S2-13-009-25950","01/22/13 00:00:00","009","006339"
"S2-13-009-26031","01/23/13 00:00:00","009","001549"
"S2-13-009-26110","01/25/13 00:00:00","009","002349"
"S2-13-009-26114","01/25/13 00:00:00","009","006393"
"S2-13-009-26153","01/25/13 00:00:00","009","005974"
"S2-13-009-26166","01/26/13 00:00:00","009","006541"
"S2-13-009-26173","01/26/13 00:00:00","009","002349"
"S2-13-009-26174","01/26/13 00:00:00","009","002349"
"S2-13-009-26178","01/26/13 00:00:00","009","007023"
"S2-13-009-26189","01/27/13 00:00:00","009","000291"
"S2-13-009-26191","01/27/13 00:00:00","009","008542"
"S2-13-009-26204","01/28/13 00:00:00","009","006182"
"S2-13-009-26348","01/30/13 00:00:00","009","005144"
"S2-13-009-26367","01/30/13 00:00:00","009","005794"
"S2-13-009-26489","02/02/13 00:00:00","009","006521"
"S2-13-009-26513","02/03/13 00:00:00","009","000681"
"S2-13-009-26514","02/03/13 00:00:00","009","005589"
"S2-13-009-26518","02/03/13 00:00:00","009","007864"
"S2-13-009-26678","02/06/13 00:00:00","009","001549"
"S2-13-009-26785","02/08/13 00:00:00","009","007022"
"S2-13-009-26813","02/08/13 00:00:00","009","005794"
"S2-13-009-26845","02/09/13 00:00:00","009","006182"
"S2-13-009-26858","02/10/13 00:00:00","009","007833"
"S2-13-009-26859","02/10/13 00:00:00","009","007833"
"S2-13-009-26863","02/10/13 00:00:00","009","000660"
"S2-13-009-26949","02/12/13 00:00:00","009","005435"
"S2-13-009-26955","02/12/13 00:00:00","009","005180"
"S2-13-009-26980","02/13/13 00:00:00","009","000069"
"S2-13-009-26997","02/13/13 00:00:00","009","006701"
"S2-13-009-27013","02/13/13 00:00:00","009","006762"
"S2-13-009-27019","02/13/13 00:00:00","009","000520"
"S2-13-009-27082","02/15/13 00:00:00","009","005470"
"S2-13-009-27116","02/15/13 00:00:00","009","001017"
"S2-13-009-27144","02/16/13 00:00:00","009","005652"
"S2-13-009-27160","02/17/13 00:00:00","009","001549"
"S2-13-009-27235","02/19/13 00:00:00","009","008947"
"S2-13-009-27323","02/20/13 00:00:00","009","004976"
"S2-13-009-27357","02/21/13 00:00:00","009","007972"
"S2-13-009-27407","02/22/13 00:00:00","009","000408"
"S2-13-009-27422","02/22/13 00:00:00","009","005435"
"S2-13-009-27467","02/23/13 00:00:00","009","002639"
"S2-13-009-27494","02/24/13 00:00:00","009","005794"
"S2-13-009-27497","02/24/13 00:00:00","009","005895"
"S2-13-009-27515","02/25/13 00:00:00","009","009987"
"S2-13-009-27516","02/25/13 00:00:00","009","008947"
"S2-13-009-27527","02/25/13 00:00:00","009","005435"
"S2-13-009-27538","02/25/13 00:00:00","009","002349"
"S2-13-009-27551","02/25/13 00:00:00","009","001549"
"S2-13-009-27604","02/26/13 00:00:00","009","005265"
"S2-13-009-27627","02/26/13 00:00:00","009","000117"
"S2-13-009-27629","02/26/13 00:00:00","009","007601"
"S2-13-009-27662","02/27/13 00:00:00","009","000194"
"S2-13-009-27720","03/01/13 00:00:00","009","001549"
"S2-13-009-27730","03/01/13 00:00:00","009","004976"
"S2-13-009-27789","03/02/13 00:00:00","009","005589"
"S2-13-009-27803","03/03/13 00:00:00","009","006449"
"S2-13-009-27818","03/03/13 00:00:00","009","005794"
"S2-13-009-27935","03/06/13 00:00:00","009","008947"
"S2-13-009-27945","03/06/13 00:00:00","009","001017"
"S2-13-009-27978","03/07/13 00:00:00","009","004976"
"S2-13-009-27996","03/07/13 00:00:00","009","005372"
"S2-13-009-27997","03/07/13 00:00:00","009","005895"
"S2-13-009-28078","03/09/13 00:00:00","009","005144"
"S2-13-009-28155","03/11/13 00:00:00","009","000520"
"S2-13-009-28183","03/12/13 00:00:00","009","006516"
"S2-13-009-28196","03/12/13 00:00:00","009","006508"
"S2-13-009-28240","03/13/13 00:00:00","009","001549"
"S2-13-009-28263","03/13/13 00:00:00","009","003898"
"S2-13-009-28290","03/14/13 00:00:00","009","005589"
"S2-13-009-28320","03/15/13 00:00:00","009","000681"
"S2-13-009-28357","03/16/13 00:00:00","009","002639"
"S2-13-009-28363","03/16/13 00:00:00","009","008830"
"S2-13-009-28366","03/16/13 00:00:00","009","007023"
"S2-13-009-28400","03/17/13 00:00:00","009","000681"
"S2-13-009-28405","03/17/13 00:00:00","009","005895"
"S2-13-009-28493","03/19/13 00:00:00","009","005589"
"S2-13-009-28512","03/19/13 00:00:00","009","000681"
"S2-13-009-28515","03/19/13 00:00:00","009","002349"
"S2-13-009-28529","03/19/13 00:00:00","009","000026"
"S2-13-009-28703","03/23/13 00:00:00","009","005144"
"S2-13-009-28708","03/23/13 00:00:00","009","006163"
"S2-13-009-28712","03/23/13 00:00:00","009","006163"
"S2-13-009-28786","03/26/13 00:00:00","009","009141"
"S2-13-009-28849","03/27/13 00:00:00","009","008947"
"S2-13-009-28893","03/28/13 00:00:00","009","007885"
"S2-13-009-28917","03/29/13 00:00:00","009","000026"
"S2-13-009-28933","03/30/13 00:00:00","009","007039"
"S2-13-009-28942","03/31/13 00:00:00","009","000069"
"S2-13-009-28945","03/31/13 00:00:00","009","005470"
"S2-13-009-28971","04/01/13 00:00:00","009","006098"
"S2-13-009-29032","04/02/13 00:00:00","009","006541"
"S2-13-009-29070","04/03/13 00:00:00","009","001549"
"S2-13-009-29080","04/03/13 00:00:00","009","006683"
"S2-13-009-29207","04/06/13 00:00:00","009","005923"
"S2-13-009-29213","04/06/13 00:00:00","009","000681"
"S2-13-009-29351","04/09/13 00:00:00","009","006380"
"S2-13-009-29374","04/10/13 00:00:00","009","006841"
"S2-13-009-29381","04/10/13 00:00:00","009","002914"
"S2-13-009-29382","04/10/13 00:00:00","009","006044"
"S2-13-009-29389","04/10/13 00:00:00","009","001549"
"S2-13-009-29416","04/10/13 00:00:00","009","001163"
"S2-13-009-29504","04/12/13 00:00:00","009","005895"
"S2-13-009-29527","04/13/13 00:00:00","009","009113"
"S2-13-009-29540","04/13/13 00:00:00","009","000681"
"S2-13-009-29541","04/13/13 00:00:00","009","000681"
"S2-13-009-29543","04/13/13 00:00:00","009","000681"
"S2-13-009-29598","04/15/13 00:00:00","009","005895"
"S2-13-009-29845","04/20/13 00:00:00","009","006805"
"S2-13-009-29966","04/23/13 00:00:00","009","004976"
"S2-13-009-30115","04/26/13 00:00:00","009","001549"
"S2-13-009-30173","04/27/13 00:00:00","009","000074"
"S2-13-009-30197","04/29/13 00:00:00","009","008187"
"S3-12-003-1149815","12/20/12 00:00:00","003","CONTADO"
"S3-12-003-1149830","12/20/12 00:00:00","003","CONTADO"
"S3-12-003-1149839","12/20/12 00:00:00","003","CONTADO"
"S3-12-003-1149845","12/20/12 00:00:00","003","CONTADO"
"S3-12-003-1149846","12/20/12 00:00:00","003","CONTADO"
"S3-12-003-1149903","12/20/12 00:00:00","003","CONTADO"
"S3-12-003-1149909","12/20/12 00:00:00","003","CONTADO"
"S3-12-003-1149916","12/20/12 00:00:00","003","CONTADO"
"S3-12-003-1149958","12/20/12 00:00:00","003","CONTADO"
"S3-12-003-1149990","12/20/12 00:00:00","003","CONTADO"
"S3-12-003-1150026","12/20/12 00:00:00","003","CONTADO"
"S3-12-003-1150027","12/20/12 00:00:00","003","CONTADO"
"S3-12-003-1150113","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150114","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150263","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150269","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150302","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150372","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150374","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150375","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150381","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150407","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150435","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150443","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150473","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150490","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150509","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150608","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150609","12/21/12 00:00:00","003","CONTADO"
"S3-12-003-1150653","12/22/12 00:00:00","003","CONTADO"
"S3-12-003-1150671","12/22/12 00:00:00","003","CONTADO"
"S3-12-003-1150696","12/22/12 00:00:00","003","CONTADO"
"S3-12-003-1150697","12/22/12 00:00:00","003","CONTADO"
"S3-12-003-1150809","12/22/12 00:00:00","003","CONTADO"
"S3-12-003-1150846","12/22/12 00:00:00","003","CONTADO"
"S3-12-003-1150874","12/22/12 00:00:00","003","CONTADO"
"S3-12-003-1150892","12/22/12 00:00:00","003","CONTADO"
"S3-12-003-1150950","12/22/12 00:00:00","003","CONTADO"
"S3-12-003-1151041","12/22/12 00:00:00","003","CONTADO"
"S3-12-003-1151083","12/22/12 00:00:00","003","CONTADO"
"S3-12-003-1151110","12/22/12 00:00:00","003","CONTADO"
"S3-12-003-1151116","12/22/12 00:00:00","003","CONTADO"
"S3-12-003-1151235","12/23/12 00:00:00","003","CONTADO"
"S3-12-003-1151239","12/23/12 00:00:00","003","CONTADO"
"S3-12-003-1151289","12/23/12 00:00:00","003","CONTADO"
"S3-12-003-1151362","12/23/12 00:00:00","003","CONTADO"
"S3-12-003-1151387","12/23/12 00:00:00","003","CONTADO"
"S3-12-003-1151405","12/23/12 00:00:00","003","CONTADO"
"S3-12-003-1151411","12/23/12 00:00:00","003","CONTADO"
